path,dialect_region,sentence,transcription
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/f9fc9ccf891860728338e5c201af2217e681f60470106eee6b53ac364d82eb4b.mp3,Innerschweiz,Dann rollen die ersten Leaf zu Kunden., Dann rollt die erste Live zu Kunden.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/40bc590b64ab88484c1febb8dc2dd0bc065f9801c0e944a73effa36877d87081.mp3,Innerschweiz,Also sind Konzerte an dieser Lage nicht geeignet., Also sind Konzerte an dieser Lage nicht geeignet.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/aa6e4c25ec66b72d723fcf75a18f4dc3eca424595ddec8128b4fcd45709bdac1.mp3,Innerschweiz,Das Rücktrittsschreiben lag bereits an einer früheren Sitzung vor., Zurückschreiben liegt bereits an einer früheren Sitzung vor.
72725555-9e5d-436a-b311-25048bc0c594/858bc5b131c2304e93c7a3ff9a3b71692041f06d282c1223e785b4e3c3cd4de3.mp3,Innerschweiz,"Dank im Alltag bis zu 0,7 Liter einsparen."," Danke Malta. Bis zum 0,7 Liter einsparen."
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/a8b5ad735467824cace4629361b0ec5c06ffd0b12c78e8bdf0f37d8c9066ad11.mp3,Innerschweiz,Das liegt an der Berühmtheit des Künstlers., Das liegt an der Berühmtheit des Künstlers.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/f313ae2e880278ef63f42fa293751b8505ec9c16b9729388cc57dc20515b9ad9.mp3,Innerschweiz,So müssten vielleicht auch die Umstände des Unterrichts gut reflektiert werden., So müssen vielleicht auch die Umstände des Unterrichts gut reflektiert werden.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/6faa1e568a261a39e6b677dc7d480b72323b1bd378a10ad43fd2d6bb513c1aaf.mp3,Innerschweiz,Darum ist aus der Sicht des Stadtrates die beantragte Bestimmung überflüssig., Aus Sicht des Stadtrats ist die beantragte Bestimmung überflüssig.
31cab952-98eb-45cb-a243-c951519c5c40/72d3d87bd5152c6444a7d8d2a853dc069632c469438bb4ed6add0304451b2b94.mp3,Innerschweiz,Bald beginnt das neue Jahr!, Bald fällt das neue Jahr an.
005039b8-898f-48d8-b7cc-8a16bd1055c8/43e4da6a8d68d6caed407fba2d837ac7778477540f068fadec60ef7bc570729a.mp3,Innerschweiz,Dieser Aussage steht die heute vorliegende Planung gegenüber., Dieser Aussage steht der heutigen Planung gegenüber.
acf67674-c912-42c0-ba3c-f85e2db965ac/ab289d17ae03ebdf58726a8b9038142f9f3d2592028763f2bb8258207c51e842.mp3,Innerschweiz,Das Publikum rief spontan nach Zugabe., Das Bügeli-Kum rief spontan nach Zugabe.
005039b8-898f-48d8-b7cc-8a16bd1055c8/4a96a37971ab509a93763cd91efae9e519d9d2224bfdd5c2f371d8f51000fe07.mp3,Innerschweiz,Einmal mehr hilft uns das gute Finanzergebnis., Einmal mehr hilft uns gute Finanzergebnisse.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/db1c24a39986aec746289d0fd00c88dc464cc2897d5e8d2ac3172b0459731f19.mp3,Innerschweiz,Jetzt zählen nur noch erneuerbare Energien., Jetzt zählen nur noch erneuerbare Energien.
00a66c88-24cf-4cf9-90f0-534c67e92d7d/167d90dedda1dc6a58c5a76d5ce0ebd52b7c8e3a272d98a4ed9e71755283cb8d.mp3,Innerschweiz,Die HRS folgte unserem Vorschlag und hat das Tellikonzept studiert., Die HRS ist unserem Vorschlag gefolgt und hat das Teilprojekt studiert.
550cc4a1-5cb1-4240-8689-f6f14c617a31/a5f655a8ec2e4d59c361ef1e89773950a6c3ee24320c169c6a9090955b009014.mp3,Innerschweiz,Doch ihre wahre Liebe galt dem Chanson., Doch ihre wahre Liebe geltet dem Chanson.
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/e7f472d9bcd2b5877715de20bf5415559ec71c7339c7799d320065b50653b681.mp3,Innerschweiz,Wir danken dem Gemeinderat für die Beantwortung der Fragen., Wir danken dem Gemeinderat für die Beantwortung der Fragen.
31cab952-98eb-45cb-a243-c951519c5c40/4ef63146108389a4c5c208723761381753e97fa5758016b12a3e08ad12f82205.mp3,Innerschweiz,Welche rechtliche Handhabe haben die Jugendlichen?, Welche rechtlichen Handhaben haben die Jugendlichen?
005039b8-898f-48d8-b7cc-8a16bd1055c8/3661fe712def6f3f17a7d5aef86b508c873cfdf493ce77f919ae89fef4b3d0e9.mp3,Innerschweiz,Dieses Ergebnis hat uns überrascht., Das Ergebnis hat uns überrascht.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/66bde5131d946db95054a768f8b086d79460c11a34192ed0bdebedef5e3c7a61.mp3,Innerschweiz,Sie werden sich sicher gut an den komplizierten Budgetprozess 2017 erinnern können., Sie werden sich sicherlich gut an den komplizierten Budgetprozess 2017 erinnern können.
00a66c88-24cf-4cf9-90f0-534c67e92d7d/7049618466cdfbf1679ae581d521ba4195c5fe77171fd4315956d74ee45514f8.mp3,Innerschweiz,Lugano liegt erstmals seit November über dem Strich., Lugano liegt erstmals seit November über dem Strich.
550cc4a1-5cb1-4240-8689-f6f14c617a31/b8bfeb3cec203de50f5795d5b69be5d9453c5388dea2bd2c4cec097b89c6f864.mp3,Innerschweiz,Wir haben immer noch einen guten Schuldnerstatus., Wir haben immer noch einen guten Schuldnerstatus.
005039b8-898f-48d8-b7cc-8a16bd1055c8/4aaee32f1baceac6dbe255bae3c58d51f794f20d3f4ecc09445e5a5a8988ea48.mp3,Innerschweiz,Auch das mag am Samstag in Zürich mitgespielt haben., Auch hier hat am Samstag in Zürich mitzuspielen.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/ba78cc61895c9f4e02cd90cb2aecada0378962e246c09be21f42760eef82ff8c.mp3,Innerschweiz,Die Anschläge sind ein Angriff auf das Herz der Nation., Die Anschläge sind ein Angriff auf das Herz der Nation.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/8789e39793aa311412d933cab7b03cde5304daaddf03f185a87249cb9698081c.mp3,Innerschweiz,Es ist unseriös und entspricht nicht den Tatsachen., Es ist unseriös und entspricht nicht der Tatsache.
31cab952-98eb-45cb-a243-c951519c5c40/79325f5cd8e7de58c2464812ce86bf6bcb8b71b0d598c82ffe28c2db3932df86.mp3,Innerschweiz,Dafür wurde er mit der Fields-Medaille ausgezeichnet., Dafür wurde er mit einer Filzmedaille ausgezeichnet.
005039b8-898f-48d8-b7cc-8a16bd1055c8/510fa3f3ce77108f63bfa32c99f85c1fef80d35a151a2fc0545d64842981b755.mp3,Innerschweiz,Wir haben damals auch den Unterhalt reduziert., Wir haben damals den Unterhalt reduziert.
acf67674-c912-42c0-ba3c-f85e2db965ac/d6e8c9b9f87b4ca2ae8d188253f0ec8e776a2b26533b32def3f4a546d0a3c348.mp3,Innerschweiz,Mehr Bürgerinnen und Bürger denn je haben teilgenommen., Mehr Bürgerinnen und Bürger denn je enttälchen.
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/ee95d3922aa9b567570ee85c3c028e5d0a0750340155b3f48bb33c3f18edefef.mp3,Innerschweiz,Mit ihm ist sie in die Politik gekommen., Mit ihm ist die Politik gekommen.
00a66c88-24cf-4cf9-90f0-534c67e92d7d/61bd7ae605d9aec29e763eb59a6dcee8857fe6114a55d2d5b4d2f1d54aa0a7bc.mp3,Innerschweiz,Vielen Dank für die Unterstützung., Vielen Dank für die Unterstützung.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/b549589f4a4e753ca566485501cecca3f79b85dd9fa55de65ca9934655a293f2.mp3,Innerschweiz,Er wurde mit 116 zu 26 Stimmen genehmigt., Er wurde mit 116 zu 26 Stimmen genehmigt.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/6d577071029dcf5fc37b4991465aacb9914e7eb557d27801ea44e02afab78b38.mp3,Innerschweiz,Die gestellten Anträge hingegen schiessen über das Ziel hinaus., Die gestellten Anträge hingegen schiessen über das Ziel hinaus.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/c8c0aa433ed968f1a88a79a3aac6ead4bf01cc92e462f363fb22433dfa885d22.mp3,Innerschweiz,Und bei Kindern zeigt sie sich noch oft., Und bei Kindern zeigt sie sich noch oft.
005039b8-898f-48d8-b7cc-8a16bd1055c8/4b6c10232a664f68787d75bd9f9c09373eb250b1fd44a9c6948ae191f3afe559.mp3,Innerschweiz,Sechs bestätigte Erkrankungen gibt es bereits in Kanada., In Kanada gibt es bereits sechs bestätigte Erkrankungen.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/aef5c0a70972c6e91cc94317cd582407b881d3f600bf3fe383c1967367343967.mp3,Innerschweiz,Der Luzerner ist im ganzen AMG-Team der einzige Schweizer., Der Luzerner ist im ganzen AMG-Team der einzige Schweizer.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/adf701e85f2341dd5a671984ba8cec172de311914a9136193aa4df3a22660440.mp3,Innerschweiz,Darum hat sich die Olympiasiegerin etwas ungewöhnliches einfallen lassen., Deshalb hat sich die Olympiasiegerin etwas Ungewöhnliches einfallen lassen.
00a66c88-24cf-4cf9-90f0-534c67e92d7d/a41f5281c099584976abce671deac2787ffd5eeda9963a31c6e7bae7d6ef77af.mp3,Innerschweiz,Das hat es heute verloren., Das hat sie heute verloren.
00a66c88-24cf-4cf9-90f0-534c67e92d7d/52ba8bd1097ebc22acac15529e55e50ceab2334a70ef4b4c36ef483548468526.mp3,Innerschweiz,Drängen wollen die Ärzte niemanden., Der Arzt war nie mehr dran.
572e7297-d4c8-4e20-a857-9a7d71f6ae65/655ea189ebcf1acfedaf7a8960552b187d02c617dbd84c211a0589243c571805.mp3,Innerschweiz,Vermutlich haben aber auch noch gute Erinnerungen bei der Auswahl mitgespielt., Vermutlich haben aber auch noch gute Erinnerungen bei der Auswahl mitgespielt.
550cc4a1-5cb1-4240-8689-f6f14c617a31/ac44d696168c89ebdbdcb0125cf43b815522c9cd92bf1d6dec051ed6361de32e.mp3,Innerschweiz,Er wird sportlicher und soll trotzdem etwas sparsamer sein., Er wird sportlicher und soll trotzdem etwas sparsamer sein.
31cab952-98eb-45cb-a243-c951519c5c40/437e8dfbb28fded41cdef26184e1535ed13ff1b37ea03649e1ba2db3fcfa108c.mp3,Innerschweiz,Irland macht das Unmögliche möglich., Ihr Land macht das Unmögliche möglich.
550cc4a1-5cb1-4240-8689-f6f14c617a31/a78e95e40e0c53e114bd1104245d9ac72e0979f2d9f80ff62b6626743941ffc1.mp3,Innerschweiz,Erfolgreiche Bilanzen sehen anders aus., Erfolgreiche Bilanzen sehen anders aus.
acf67674-c912-42c0-ba3c-f85e2db965ac/e3045a8fabea4c9f60c9a3e898af37622b5997e9dbf2be74e2b661457f453b28.mp3,Innerschweiz,Jetzt basiert das Betriebskonzept auf einem Mehrspartenhaus., Jetzt basiert das Betriebskonzept auf einem Ehrspartenhaus.
550cc4a1-5cb1-4240-8689-f6f14c617a31/9046538b5c5f4d585d1c8c2dacc5b250668bcca7bfe376d8da33bd0e58e65242.mp3,Innerschweiz,Arnold kann gefühlte 250 Kilo heben., Arnold kann gefühlte 250 Kilo halten.
72725555-9e5d-436a-b311-25048bc0c594/104c167a7b6db6b1ba145656ea080bdc310a22f65019f417a54fb933da000b42.mp3,Innerschweiz,So war es auch im Traktandenbericht erwähnt., So ist es auch im Traktantenbericht erwähnt.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/b7c9695ceeb761c5d61c98e9079cea25d4e8cf4f46dd8499ec140728971ec68b.mp3,Innerschweiz,Die EU-Kommission lehnte damals die geforderte Summe ab., Die EU-Kommission hat damals die geforderte Summe abgelehnt.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/ec59ddeef8ad12170324d74edac5ceeb61cba698a77d194e3a381c39a4a61264.mp3,Innerschweiz,Dafür bekommt man aber auch einiges geboten., Dafür bekommt man aber auch einiges Potten über.
acf67674-c912-42c0-ba3c-f85e2db965ac/ad582b39dbc542f153d2417410de8cc1020882a2fef171a7ebf1a2e2a08ffa6b.mp3,Innerschweiz,Die Zusammenarbeit wurde erst kürzlich in einem 5-Jahres-Vertrag erneuert., Zusammenarbeit wurde mit einem 5-Jahres-Vertrag erneuert.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/ee34c067fad42d9bfecd4cfd3b11f00b14ff883ea6d6378cb253cada84f2aaae.mp3,Innerschweiz,"Der Kürzungsantrag wurde mit 5 zu 2 bei 7 Anwesenden, gutgeheissen.", Der Kürzungsantrag wurde mit 5 zu 2 bei 7 Anwesenden gut geheissen.
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/d22687e047e92804b842723ee32efa5f5203424503ff7d00d6128c5f3cda4911.mp3,Innerschweiz,"Eingestellt wurden 1.6 Mio. Franken, jetzt werden 3.5 Mio. Franken beantragt."," Eingestellt sind 1,6 Millionen Franken geworden. Jetzt werden 3,5 Millionen Franken beantragt."
005039b8-898f-48d8-b7cc-8a16bd1055c8/08a43b895baf0ecebf158b9b89a8169c46e9a4ca18f133561b2faf22daa9810d.mp3,Innerschweiz,Die Rohbausubstanz ist gut erhalten., Die Rohbausubstanz ist gut erhalten.
b1c3bd44-1b5a-416c-aebf-42cded0ab19d/cc39409f8177f39fd61f35b31017b95bd3e11aa556f3b27080942e5915298d90.mp3,Innerschweiz,Das liegt in der Natur der Sache., Das liegt in der Natur der Sache.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/ab1ccfb5de1eed48a8549db0bf2c6985fecf1ac4cc147f8ba1d110ad36441735.mp3,Innerschweiz,Dieser wird aber als ganz normaler Abfall entsorgt., Der wird aber als ganz normaler Abfall entsorgt.
550cc4a1-5cb1-4240-8689-f6f14c617a31/8340e6c16afb3ecafb15fcbed16763f858d84127b2c38a2e0b8225d2f03a833f.mp3,Innerschweiz,Dann hat er den Posten nicht verdient., Dann hat er den Poster nicht verdient.
72725555-9e5d-436a-b311-25048bc0c594/786d9b4b10a0c64a4537d8d46e8b4b0d0ca906705b043f9ebb9105b6cdf00059.mp3,Innerschweiz,Einer der wichtigsten Handelspartner der Schweiz ist Deutschland., Einer der wichtigsten Handelspartner der Schweiz ist Deutschland.
aa7d9d2c-90d3-41f9-a92e-f07b93765f8b/d23df3eba8d6d822135ebdb370890ab79eb2a29f6a9c1bb312348268635c33f5.mp3,Innerschweiz,Dabei steht die Ermittlung der Todesursache natürlich im Vordergrund., Dabei steht die Ermittlung der Todesursache natürlich im Vordergrund.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/f89a5669c69395f33355f573740c1ece230fdb63e372774c579a4485a7988b02.mp3,Innerschweiz,Wie hat sie sich gehalten?, Wie hat sie sich gehalten?
00a66c88-24cf-4cf9-90f0-534c67e92d7d/89fe323caade4e9fa111d4beaf87067ef233d815988678e1b0b19cc529b24058.mp3,Innerschweiz,Mehrere Zeitungen berichteten aber über einen Suizid., Mehrere Zeitungen haben aber über einen Suizid berichtet.
005039b8-898f-48d8-b7cc-8a16bd1055c8/41002211246b2c3b8d34842e6e49fed191427a840435cae7110c95b36ec761fa.mp3,Innerschweiz,Die Anzahl der Einsätze sei in etwa vergleichbar mit den Vorjahren., Die Anzahl der Einsätze sei in etwa vergleichbar mit den Vorjahren.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/b3aa2acdfc5fa90912b7436412294b17129cd57a49492cc82f1d7f2005f26029.mp3,Innerschweiz,Eine 20-köpfige Jury hatte das Wort gewählt., Eine 20-köpfige Jury hat das Wort gewählt.
005039b8-898f-48d8-b7cc-8a16bd1055c8/50773db8cc5ca1bb2daa8b0ddd1cd9fef475fe65615025a2c9f803a2274337a8.mp3,Innerschweiz,Da ist eigentlich gar nichts gewesen., Da war eigentlich gar nichts.
31cab952-98eb-45cb-a243-c951519c5c40/094a4465464e2cda4b5eef6242ceb869b9febafd4d37df36eb188cfc78eb5772.mp3,Innerschweiz,Die Angelegenheit mit dem Elternbeirat wird geprüft., Die Angelegenheit mit dem älteren Birod wird geprüft.
31cab952-98eb-45cb-a243-c951519c5c40/545155b73787af4b97a0fdf3c0e7ae928dcc7979228b088b3881a31e742e632d.mp3,Innerschweiz,Er habe bereits einen neun Jahre alten Sohn in Israel., Er hatte schon einen neunjährigen Sohn in Israel.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/711404c27d63f73b88f144685fdbcae3042d398a47b69c33d3696bd2cd70500b.mp3,Innerschweiz,Dabei wurden zwei Crew-Mitglieder verletzt., Dabei wurden zwei Crew-Mitglieder verletzt.
5184dba3-c5e1-4570-ba26-62176e8c8dcc/c3cfba6f072d9b97de0f046171bf696cb1cc9c4bd1709d3e3ce383b2993b9af0.mp3,Innerschweiz,Wir möchten uns ganz herzlich beim Gemeinderat für das Vorliegende bedanken., Wir möchten uns ganz herzlich beim Gemeinderat für das Vorliegende bedanken.
4a8346e7-fa21-49b9-9a6f-c69ef828a68c/7b5440c9713006be71431d1f3f240d8fe073407741b351bc235dd3ed30555244.mp3,Innerschweiz,62 Tore haben sie in den 16 Begegnungen erzielt., 62 Tore haben sie der 16 Begegnungen erzielt.
72725555-9e5d-436a-b311-25048bc0c594/9a7de0ccfbf9e0d951fc0d299a3d9dcd220d34626754359b1bb80135b604323f.mp3,Innerschweiz,Der Mann kann ja heute alles nur noch falsch machen., Der Mann kann ja heute alles nur noch falsch machen.
937d2af6-fc16-47b1-a53b-4dee4accc211/657cf1a99cf95551e56c989f09da5df0093648477ebf0fbf4fa7e07fc807f20e.mp3,Ostschweiz,Das war aber spontan lustig., Das war aber spontan lustig.
684dd9cf-2844-407b-9a7f-12e7b559773f/c0495f6607a728fb332e3d8e88dad91e3969713863f5a902f9f95de9aff21d1b.mp3,Ostschweiz,Gefilmt wurde aus der Ich-Perspektive., Gefilmt wurde aus der Ich-Perspektive.
248e0121-1803-4980-a746-17ffbd799791/38e66016f75876ef31aa1a5b3da58baa7fee37520ed0aff6510f6f78e472b388.mp3,Ostschweiz,Eine Mannschaft dürfte nur ein bestimmtes Kontingent an ausländischen Spielern besitzen., Eine Mannschaft dürfte nur ein bestimmtes Kontingent ausländischer Spieler bekommen.
a677eda9-7709-4c9d-8656-e7b665140f3b/d5ac3fa58852c3174d5bc2185dcc7bfcabe183d36c694e20b22da15a04043e82.mp3,Ostschweiz,Was muss man sich unter mobilen Bänken vorstellen?, Was muss man sich unter mobilen Banken vorstellen?
7f4b1ca8-c652-4056-96fb-f02e82182574/2f6155a6dcc2c39e0c2fc7d8fb652bf3038a3040c40ea7fe2e8f56fc123398fe.mp3,Ostschweiz,Ich werde mich kurz halten bei diesem letzten Traktandum., Ich würde mich bei diesem letzten Traktandum kurz halten.
937d2af6-fc16-47b1-a53b-4dee4accc211/85494bfea724bf0ad7b0690dc271c2bef30ca400f33781b9f162056516cae975.mp3,Ostschweiz,Es geht um weniger und das Geld ist schon ausgegeben., Es geht um weniger und das Geld ist schon ausgegeben.
248e0121-1803-4980-a746-17ffbd799791/73f72f71a14922a001cc92245ffb00c770ebc47d3fc39617e0a4728b3116daa6.mp3,Ostschweiz,Das wollen wir nicht., Das wird mir nöt.
684dd9cf-2844-407b-9a7f-12e7b559773f/cc39409f8177f39fd61f35b31017b95bd3e11aa556f3b27080942e5915298d90.mp3,Ostschweiz,Das liegt in der Natur der Sache., Das liegt in der Natur der Sache.
937d2af6-fc16-47b1-a53b-4dee4accc211/5246ece4b7a6d91f09d7f8b9f15ed41ea32a55caf0b090cbe83548fae23856e1.mp3,Ostschweiz,Am Schluss wird er eine ganze Flasche geleert haben., Am Schluss wird er eine ganze Flasche geleert haben.
7f4b1ca8-c652-4056-96fb-f02e82182574/625970720f7e137f4c68b50a22f1d2b05bf65cd2efdee272c6ada1f82b5bb35f.mp3,Ostschweiz,Mit über 60 Prozent ist sie nirgendwo höher als in Venezuela., Mit über 60% ist sie nirgends höher als in Venezuela.
7f4b1ca8-c652-4056-96fb-f02e82182574/5d8b42a1a671d4a3f0a8924023d0ddeadfa2b4c9339a23318af3a5d26bbdc436.mp3,Ostschweiz,Oder besuchen Sie eine Schule., oder besuchen Sie eine Schule.
831d404d-b189-42b6-8120-073c1f8af73c/1fc2c3196f9f528787dd3fd3eca5f319e6c547b262936b9fedcba1a98cbe2ee9.mp3,Ostschweiz,Der Stadtrat tönt irgendwie noch plausibel., Der Stadtrat klingt irgendwie noch plausibel.
684dd9cf-2844-407b-9a7f-12e7b559773f/a55d60c66277cf1449ce9c37f4357094548e8d3d25c995e21e7d8a183fe02aca.mp3,Ostschweiz,Auch der Bund der Steuerzahler teilt diese Auffassung., An den Bunden der Stützelle teilt diese Auffassung.
937d2af6-fc16-47b1-a53b-4dee4accc211/a1b2f7e638effb0b6d264bbb1977b830fe7c39cde71082bead4a6ecd87506e7f.mp3,Ostschweiz,Das andere Problem ist die Gesetzgebung., Das andere Problem ist gesetzgebig.
248e0121-1803-4980-a746-17ffbd799791/6bb42b1fe8567eaaf29d9eab4b0d1d2b8b56e616c7e663677a1787cd1b3b6c53.mp3,Ostschweiz,Die SP-Fraktion schlägt mir ihr eine ausgezeichnete Kandidatin für die FGPK vor., Die SPD-Fraktion schlägt mir eine ausgezeichnete Kandidatin für die FGP-KV.
248e0121-1803-4980-a746-17ffbd799791/0f8ea1490f9a9ca3e2ae6eeb89aa81037f02ba7da1219805a39013130eb0385b.mp3,Ostschweiz,"Diskutiert wurde auch, ob nicht eine einwohnerrätliche Begleitgruppe sinnvoll gewesen wäre."," Diskutiert wurde, ob nicht eine einwohnerätliche Begleitgruppe sinnvoll wäre."
684dd9cf-2844-407b-9a7f-12e7b559773f/f6efcb1847dab598f512d4e5a5318455a6814f0abfc553fc20fd79f62449433f.mp3,Ostschweiz,Und nicht jeder verläuft im gleichen Stil., Und nicht jeder verläuft im gleichen Stil.
937d2af6-fc16-47b1-a53b-4dee4accc211/64592a1cdf53952f073c757620ec5e8357aa510b9fe58b6bd8934f74251610f3.mp3,Ostschweiz,"Zudem besteht die Möglichkeit, unbezahlten Urlaub zu nehmen.", Zudem besteht die Möglichkeit unbezahlten Urlaub zu nehmen.
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/cf9a5d96b972736df33c836288542486157efb9f5485b6ec0b13ccef2f0a2b8c.mp3,Ostschweiz,"Egal ob bei den Schulen, Infrastruktur, Soziales, Kultur und Sport."," Egal ob in der Schule, Infrastruktur, Soziales, Kultur und Sport."
684dd9cf-2844-407b-9a7f-12e7b559773f/b71d934bc467a58e5e036d3ea817f0b6dd3f566d643aa7cb01d140d2b5de745d.mp3,Ostschweiz,So könnten wir die verschiedenen Szenarien vorbereiten., So könnt ihr die verschiedenen Szenarien vorbereiten.
684dd9cf-2844-407b-9a7f-12e7b559773f/d7f184b9e7e1d58fe6a85f216aec440154bb97f2c9ee399328560e92ad3704e7.mp3,Ostschweiz,"Wenn es bei dem bleibt, dann machen wir einen Leerlauf."," Wenn es bei dem bleibt, dann machen wir einen Leerlauf."
831d404d-b189-42b6-8120-073c1f8af73c/898638417d8190bfb2b7ab7d42c02183afcdb01b555d417590ea7d4d0781f917.mp3,Ostschweiz,Bei anderen wiederum klang es einfach nur grauenhaft., Bei anderen wiederum hat es einfach nur grauenhaft geklungen.
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/d11e3e9a8fa5471fdd63db5a2e4fb0510698e2c2fc4216baf8fdbccd5b4fc6f9.mp3,Ostschweiz,Sie hätten die Wahrheit absichtlich falsch dargestellt., Sie haben die Worte extra falsch dargestellt.
831d404d-b189-42b6-8120-073c1f8af73c/649e2eece2f87b4317b5b049edc4a3ef9a2d623d13bc7d58b2d8c0785f59ff97.mp3,Ostschweiz,Sein Rating ist sehr hoch., Sie ist Rating ist sehr hoch.
72911186-8b0e-4c0b-af3d-4d8765072930/bb06e233d2bb1c95d1a1a746edcc33a3cd2ea33f7ea6568dddccab1881a7b9bc.mp3,Ostschweiz,Die Genfer Forscher selber werden ihre Studie jedenfalls weiterführen., Die Kämpferforschung selber wird ihren Studium jedenfalls weiterführen.
937d2af6-fc16-47b1-a53b-4dee4accc211/9d30412dbb07d73542d0a1fab52db73b82ec0b3c2da186abb4a825dafb9c8179.mp3,Ostschweiz,Hier sollten die Meinungen der Kinder und Jugendlichen abgeholt werden., Hier sollten die Meinungen der Kinder und Jugendlichen abgeholt werden.
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/a8d804b062e5047c162c0b1413a67e8c742841abf64a995e5cd8cb674369de91.mp3,Ostschweiz,Provozieren könne man in Zürich niemanden mehr., Provozieren könne in Zürich niemand mehr.
72911186-8b0e-4c0b-af3d-4d8765072930/a485aa552d22fc120fc0c66b565b76aaf85e386b78fca561ca21b42315551775.mp3,Ostschweiz,Die Handlung allerdings ist etwas dünn., Tannlich ist allerdings etwas dünn.
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/3d66bb6301fcab08d997e7ff4ed2745985bad29aee5178945201a2ff14695ebd.mp3,Ostschweiz,Danach hat man auch mit den schwersten Lasten leichtes Spiel., Danach hat man mit den schwersten Lasten Lichtspiel.
248e0121-1803-4980-a746-17ffbd799791/76c05f9f924bae43855540b74959235da8a5a7b154c48104f52f1117e4193333.mp3,Ostschweiz,Aber ich kann mir einen Weggang nicht vorstellen., Aber ich kann mir einen Weggang nicht vorstellen.
a677eda9-7709-4c9d-8656-e7b665140f3b/eb9485054f4569a579b8fd828b6a932c737497c3481fa63e9121ba31975687d3.mp3,Ostschweiz,Aber der FCB selbst sucht nicht erst seit Mittwochabend den Tritt., Aber der FCB selbst sucht nicht erst seit Mittwochabend den Tritt.
